### 0
# A_HV, A_LV, B, C 
1.0014447484216775,1.0004594879304816,0.44135751131238593,1.1855504424123018  
# z_depth_cm, e_CCE_HV, h_CCE_HV, e_CCE_LV, h_CCE_LV
0.4220455320000001,0.9995045317220544,0.9999145581570996,0.9999943353479668,0.9975948829305136
0.432358209,0.9995236027190332,0.9999138972809668,0.9999962235653111,0.9975730740181268
0.442670886,0.999542579305136,0.9999107817220544,0.9999963179761784,0.997544750755287
0.4529835630000001,0.9995615558912386,0.9999078549848942,0.9999964123870456,0.9975248300604228
0.46329624,0.9995805324773416,0.9999057779456194,0.9999964123870456,0.9975121790030212
0.4736089169999999,0.9995993202416916,0.999904928247734,0.99999660120878,0.9974924471299094
0.483921594,0.9996181080060424,0.99990209592145,0.999996978852249,0.997470921450151
0.494234271,0.9996368957703928,0.9998984138972812,0.999996978852249,0.9974425037764352
0.5045469480000001,0.9996554003021147,0.999896336858006,0.9999971676739834,0.9974295694864048
0.514859625,0.9996731495468278,0.999894826283988,0.9999971676739834,0.9974087990936557
0.525172302,0.9996893882175228,0.9998918051359516,0.9999971676739834,0.9973886895770392
0.5354849790000001,0.9997077039274924,0.9998887839879154,0.9999990558913278,0.9973689577039274
0.5457976560000001,0.999725925226586,0.9998859516616314,0.999999150302195,0.9973474320241692
0.556110333,0.999743580060423,0.9998821752265862,0.999999150302195,0.9973191087613292
0.5664230100000001,0.9997610460725076,0.999879342900302,0.9999992447130622,0.9973063632930514
0.576735687,0.9997788897280966,0.9998755664652568,0.9999993391239296,0.9972779456193354
0.5870483639999999,0.9997934290030212,0.9998701850453172,0.9999993391239296,0.9972573640483384
0.5973610410000001,0.9998112726586104,0.9998668806646526,0.9999998111782656,0.9972368768882176
0.607673718,0.9998276057401814,0.9998631986404832,0.9999998111782656,0.9972172394259818
0.6179863950000002,0.999845071752266,0.9998575339879154,0.9999998111782656,0.9971971299093656
0.6282990720000001,0.999859327794562,0.9998537575528702,0.9999998111782656,0.997174754531722
0.6386117490000001,0.999874905589124,0.999847998489426,0.9999998111782656,0.9971547394259818
0.6489244260000001,0.999889256042296,0.9998442220543808,1.0,0.9971351963746224
0.659237103,0.9999037953172204,0.9998383685800604,1.0,0.997114425981873
0.66954978,0.999917673716012,0.9998317598187312,1.0,0.9970941276435044
0.6798624570000001,0.9999316465256798,0.999825245468278,1.0,0.9970745845921452
0.6901751340000001,0.9999442031722054,0.9998201472809668,1.0,0.9970604229607252
0.700487811,0.9999555324773416,0.9998098564954684,1.0,0.9970320996978852
0.7108004880000001,0.9999683723564956,0.9998006986404836,1.0,0.997011990181269
0.721113165,0.9999779078549847,0.999791163141994,1.0,0.996992163897281
0.7314258419999999,0.9999853663141992,0.9997810611782478,1.0,0.9969720543806646
0.7417385190000001,0.999991503021148,0.9997694486404834,1.0,0.99695166163142
0.752051196,0.999997167673716,0.9997563255287008,1.0,0.9969320241691844
0.7623638730000002,0.9999990558912386,0.999740181268882,1.0,0.996911253776435
0.7726765500000001,1.0,0.9997226208459216,1.0,0.9968903889728096

### 2
# A_HV, A_LV, B, C 
1.0017115839588726,1.001003193273388,2.477937645516427,0.27690610301499047  
# z_depth_cm, e_CCE_HV, h_CCE_HV, e_CCE_LV, h_CCE_LV
-0.7907085,0.9954674282477342,1.0,0.9994630853981226,1.0
-0.78017626278,0.9955132175226586,1.0,0.9995046261796992,0.9999973564954684
-0.7696440255600001,0.9955586291540786,1.0,0.9995419184722508,0.9999932024169184
-0.75911178834,0.99560498489426,1.0,0.9995755287409812,0.9999837613293052
-0.74857955112,0.9956506797583082,1.0,0.999603002303342,0.9999720543806646
-0.7380473139,0.9956964690332326,1.0,0.9996273603070844,0.9999563821752266
-0.72751507668,0.9957398036253776,1.0,0.9996496412717484,0.999939010574018
-0.7169828394600001,0.9957847432024168,1.0,0.9996686178560594,0.9999199395770392
-0.7064506022400001,0.9958299660120846,1.0,0.999686461509964,0.9998995468277946
-0.69591836502,0.99587207326284,1.0,0.9997006231400468,0.9998783987915408
-0.6853861278,0.9959160687311178,0.9999999055891328,0.9997158232896692,0.9998561178247736
-0.67485389058,0.9959590256797584,0.9999998111782656,0.9997280967024078,0.999832326283988
-0.66432165336,0.9960015105740182,0.9999998111782656,0.9997393315956068,0.9998086291540784
-0.6537894161400001,0.9960431457703928,0.9999998111782656,0.9997515105974782,0.9997839879154078
-0.6432571789200001,0.996086574773414,0.9999993391239296,0.9997620846146068,0.9997583081570998
